Size 1253,2
8.596297275524926894e-09,-1.447504104297968002e-07
2.733528552904712511e-08,3.838906421347823171e-06
3.657147542886354737e-08,-2.440280049655441669e-08
2.671111053536192875e-08,8.570448610256977433e-08
3.529170783912295510e-08,-4.211964858825856671e-07
6.846053627633352505e-09,9.371150011036410335e-07
3.371768851589456618e-08,1.226424622162774246e-07
3.412543269734150782e-08,1.493949356675552398e-07
1.415641814374737281e-08,3.777781521811678721e-08
1.757857250334158964e-09,1.571251954418619550e-07
1.448778869038532595e-07,3.905521518289275458e-07
4.295022501527447471e-07,4.181705597515801240e-07
5.135901114974704578e-07,6.209077379683213577e-07
2.082797266401939816e-07,3.726889683285261748e-07
5.219305191544930845e-07,6.161411729357757156e-07
5.038043410280433771e-07,6.907262787397794813e-08
3.918326431801582078e-09,7.978302679961712695e-09
0.000000000000000000e+00,1.242155076962340793e-10
0.000000000000000000e+00,-6.836567616031911285e-06
0.000000000000000000e+00,-6.417375901702354104e-06
0.000000000000000000e+00,-6.409035565336085853e-06
0.000000000000000000e+00,-5.868572739632999073e-06
0.000000000000000000e+00,-5.186740400786530069e-06
0.000000000000000000e+00,-4.570863388181939610e-06
0.000000000000000000e+00,-3.962688492710371333e-06
0.000000000000000000e+00,-3.806840938537520519e-06
0.000000000000000000e+00,-3.877469357702870747e-06
0.000000000000000000e+00,-3.621462320195348749e-06
0.000000000000000000e+00,-3.235125156892392345e-06
9.179757218504096980e-09,-2.905493084929328838e-06
9.352976432444435877e-09,-2.271081067228077370e-06
0.000000000000000000e+00,-1.637085020806194145e-06
0.000000000000000000e+00,3.802339816393521478e-11
0.000000000000000000e+00,1.232093202873283997e-10
0.000000000000000000e+00,1.969173944157528003e-10
1.045692546062268402e-08,1.497281388504421276e-10
0.000000000000000000e+00,1.262511978705548262e-10
0.000000000000000000e+00,1.265884853189375768e-10
0.000000000000000000e+00,1.428811636441162190e-10
2.512693725953003183e-08,2.581626897112300644e-08
1.219445302747475311e-08,1.494822321929953051e-10
1.217394504553201060e-08,1.196778980639189428e-10
9.646390953861742851e-09,1.270511990740927299e-10
0.000000000000000000e+00,1.449503888456327295e-10
0.000000000000000000e+00,1.498073835475702420e-10
0.000000000000000000e+00,1.116387477908223983e-08
0.000000000000000000e+00,1.098808458525122460e-10
0.000000000000000000e+00,1.322961122125026244e-10
0.000000000000000000e+00,1.464999866033411862e-10
0.000000000000000000e+00,1.450462627887023999e-10
0.000000000000000000e+00,1.503620633390963785e-10
0.000000000000000000e+00,1.471553002565388871e-10
0.000000000000000000e+00,1.817844570255941303e-10
0.000000000000000000e+00,1.221639875953908812e-10
0.000000000000000000e+00,1.263198860954996385e-10
0.000000000000000000e+00,1.253452174814095623e-10
0.000000000000000000e+00,1.476900698969036313e-10
0.000000000000000000e+00,1.456415114007574267e-10
7.217515903191445659e-09,5.068564857818882074e-08
7.963054894979926094e-09,2.415511997499632403e-08
2.394786100736856374e-08,2.410567079141510787e-08
2.397920439814088989e-08,2.409063216841654916e-08
2.397488070392764675e-08,2.408535694743064871e-08
2.398740398909446212e-08,2.408383680886567554e-08
2.398205809665033502e-08,2.408805877531327695e-08
2.393364019784545480e-07,2.500848177631460635e-07
1.840901555458884973e-07,8.728935551357203618e-07
8.107272838776343403e-07,8.723208068623649624e-07
7.946817981127051752e-07,8.740122149774171128e-07
7.899901568810264229e-07,8.839624431519574495e-07
7.595971631854350780e-07,8.786437169377384415e-07
7.394918039927019565e-07,9.387752725599012664e-07
6.746055806485711004e-07,1.529347876250561731e-10
1.051484424165764629e-08,1.967378016361804484e-10
0.000000000000000000e+00,1.069659305542012073e-08
0.000000000000000000e+00,1.045230536330467927e-10
0.000000000000000000e+00,1.195229434237808521e-10
0.000000000000000000e+00,1.512753770065042675e-08
