Size 1253,2
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.462942245611270620e-01
-2.092352434336436568e-04,1.462926326554167267e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.469298214010879566e-01
2.093876358947780836e-04,1.469282362198099656e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.464334411164319413e-06,-8.581949214106788788e-06
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.415893684330270502e-03
0.000000000000000000e+00,3.967140913904984752e-03
0.000000000000000000e+00,1.015325666323228446e-02
0.000000000000000000e+00,2.309959069493312464e-02
0.000000000000000000e+00,4.543741273857562768e-02
0.000000000000000000e+00,7.153469816284217797e-02
0.000000000000000000e+00,9.587483761843598740e-02
0.000000000000000000e+00,1.161633548298480617e-01
0.000000000000000000e+00,1.306370715031503482e-01
0.000000000000000000e+00,1.382198486196448139e-01
0.000000000000000000e+00,1.419247901390751354e-01
0.000000000000000000e+00,1.436932344599010924e-01
0.000000000000000000e+00,1.451870036252734808e-01
0.000000000000000000e+00,1.460837649034715524e-01
-2.004698937360385399e-05,1.463413952219596026e-01
-4.138066069802770773e-05,1.463882705613182844e-01
-6.444949740942002795e-05,1.464345206470316074e-01
-8.947557835933955274e-05,1.464797158282988288e-01
-1.167513696417290034e-04,1.465234970558481342e-01
-1.466029311572859784e-04,1.465654724109730078e-01
-1.793561180067939612e-04,1.466051249097875542e-01
-2.152360858047679376e-04,1.466418982225471401e-01
-2.542385621935275720e-04,1.466752707086665941e-01
-2.960545987066441251e-04,1.467049836201740065e-01
-3.401074450506622049e-04,1.467312136212283458e-01
-3.858215984277191127e-04,1.467543786983442067e-01
-4.328666959495342339e-04,1.467746477075275724e-01
-4.809762524691389490e-04,1.467921875172853441e-01
-5.299196712998272560e-04,1.468071909431536148e-01
-5.795033979680108520e-04,1.468198648337792900e-01
-6.295703781725677829e-04,1.468304211384965086e-01
-6.799925443695036074e-04,1.468390660320587349e-01
-7.306690995201525155e-04,1.468460018775821774e-01
-7.815241834325423968e-04,1.468514174002433781e-01
-8.324984066270492899e-04,1.468554904943721040e-01
-8.835455064444042205e-04,1.468584027522834567e-01
-9.346352867576327881e-04,1.468603455217922793e-01
-9.857441357369667919e-04,1.468615110087635456e-01
-1.036858995685671593e-03,1.468620957974371422e-01
-1.087973219518496805e-03,1.468622955388612650e-01
-1.139084225324367731e-03,1.468623067494308487e-01
-1.190191879272158937e-03,1.468622901033306560e-01
-1.241296243886162590e-03,1.468622743833324085e-01
-1.292397537525609560e-03,1.468622597939534813e-01
-1.343495869725078954e-03,1.468622459924380508e-01
-1.394591397580165117e-03,1.468622332594564650e-01
-1.445683962867435647e-03,1.468622213241434771e-01
-1.496774133539765378e-03,1.468622103647905242e-01
-1.547861781116251310e-03,1.468622004344520282e-01
-1.598947086625796899e-03,1.468621913979264171e-01
-1.650030413778010583e-03,1.468621833741644289e-01
-1.701111628767192335e-03,1.468621761307286333e-01
-1.752191035296482699e-03,1.468621699459458918e-01
-1.803268781940480046e-03,1.468621645195392900e-01
-1.854345113942006086e-03,1.468621600724208387e-01
-1.905420236586461476e-03,1.468621567442804920e-01
-1.956494354743695818e-03,1.468621357720756582e-01
-2.007565462654038995e-03,1.468617092344783048e-01
-2.058573192481987987e-03,1.468593501783461153e-01
-2.095095124550892546e-03,1.468386083366295392e-01
-2.052364677496735460e-03,1.468113950210641894e-01
-2.004651860320439544e-03,1.467932394839073784e-01
-1.955647429522998793e-03,1.467788818085292990e-01
-1.905938066396933557e-03,1.467671778532268767e-01
-1.855782012312775196e-03,1.467575514353561539e-01
-1.805353303593731961e-03,1.467494600403243532e-01
-1.754747616106039527e-03,1.467425459626111039e-01
-1.704019289435036028e-03,1.467365826649230653e-01
-1.653201468531456881e-03,1.467314171724745653e-01
-1.602316283494166840e-03,1.467269432379091909e-01
-1.551378611722967812e-03,1.467230829587214125e-01
-1.500399201869218740e-03,1.467197797215908650e-01
-1.449386959232128831e-03,1.467169931903961611e-01
-1.398348440705825127e-03,1.467146762107884028e-01
-1.347294179151301398e-03,1.467126571095775933e-01
-1.296234402758681282e-03,1.467107104851944899e-01
