Size 1253,2
2.531544440665671101e-04,0.000000000000000000e+00
-1.226247663487852954e-03,2.408799097061853497e-04
0.000000000000000000e+00,4.801753863035052722e-02
3.838697895537828753e-04,4.799035077407925315e-02
-2.477711839680965446e-04,0.000000000000000000e+00
1.226704225086920792e-03,2.324342576176523939e-04
0.000000000000000000e+00,4.764589075639381194e-02
-4.709947415823404816e-04,4.762498399005547778e-02
0.000000000000000000e+00,-1.195808842900552551e-03
0.000000000000000000e+00,-1.245713797814318371e-03
0.000000000000000000e+00,-1.223184478826929919e-03
2.671912293581457567e-03,1.251282488989579342e-03
3.641736878610271687e-04,-3.396906967477418267e-04
-1.927341606029005141e-03,8.944091605154155019e-04
-6.067046079206101297e-04,6.472391142099084046e-05
4.005387748746583950e-04,-4.496841664472040010e-05
-4.226818994966527270e-04,-5.365470793661908768e-05
-1.194096174046785676e-06,-2.123287746848961515e-06
0.000000000000000000e+00,2.172679085839350661e-03
0.000000000000000000e+00,3.877405080208906358e-03
0.000000000000000000e+00,6.974412801055365416e-03
0.000000000000000000e+00,1.227446197419117778e-02
0.000000000000000000e+00,2.033876985331020681e-02
0.000000000000000000e+00,2.904197487685316811e-02
0.000000000000000000e+00,3.663840306225785853e-02
0.000000000000000000e+00,4.244399594826598482e-02
0.000000000000000000e+00,4.619218843717030898e-02
0.000000000000000000e+00,4.787903060065537564e-02
0.000000000000000000e+00,4.852043938131158501e-02
0.000000000000000000e+00,4.873183056240314170e-02
0.000000000000000000e+00,4.873270136084778548e-02
0.000000000000000000e+00,4.831956520904754498e-02
5.878114199526602967e-06,4.788046501022807239e-02
9.250775753958039198e-06,4.773751957392460138e-02
1.807362354457002683e-05,4.757489337278743985e-02
5.103695877982853112e-05,4.737807694067362740e-02
1.090328178021976880e-04,4.714571413402041805e-02
2.087047902478293996e-04,4.689291933140435353e-02
3.521654517075217968e-04,4.662174822525146090e-02
5.405303452733914785e-04,4.634659850128445419e-02
7.730753642981149157e-04,4.607735984299338866e-02
1.050776108827108576e-03,4.581948923256710937e-02
1.366715910269108037e-03,4.557228869118678388e-02
1.721127798100207046e-03,4.533988780131796570e-02
2.111873495536436759e-03,4.512270426631224962e-02
2.536091724215897188e-03,4.492198905987372648e-02
2.991262940225118856e-03,4.473956594159340938e-02
3.473203754107508871e-03,4.457565426707069123e-02
3.979385576345740444e-03,4.443114957583945562e-02
4.508630473898617846e-03,4.430388618411791601e-02
5.060240343190238951e-03,4.419337036158828974e-02
5.630717549037886696e-03,4.409991867974292351e-02
6.218777761227571414e-03,4.402330596882822467e-02
6.828542700606699337e-03,4.395895636130257855e-02
7.450766835729933334e-03,4.390817710150236169e-02
8.088791772276657244e-03,4.386880388036153849e-02
8.739536508674611986e-03,4.383811965100941482e-02
9.402627155824556590e-03,4.381274932356844787e-02
1.007792141304452924e-02,4.379130868673577343e-02
1.076611954214585880e-02,4.377087959633199632e-02
1.146339659502038956e-02,4.375234626476155048e-02
1.217150680073308261e-02,4.373332975171243669e-02
1.288942955134656301e-02,4.371367993638392013e-02
1.361867109348276726e-02,4.369410161371403700e-02
